User_ID,1st_Neighbour
308212534,1158104515226341376
308212534,777668133653839873
308212534,2236892661
308212534,455566628
308212534,1257370263005597702
308212534,888912668
308212534,1214952214919294982
308212534,802507884
308212534,1242830288482381824
308212534,80744485
308212534,1157163103953416193
308212534,20604097
308212534,915574290925240322
308212534,876574565228589059
308212534,1157708054936379392
308212534,897561438985887748
308212534,877415741124825088
308212534,4196658915
308212534,1250196730831872000
308212534,871365272938196992
308212534,1202543449850798080
308212534,1174029820193382402
308212534,1849839132
308212534,518480712
308212534,915246703967600646
308212534,892149540270346240
308212534,1261280076282368002
308212534,767639641742831617
308212534,1629025290
308212534,180151159
308212534,2453619620
308212534,1072859597738819584
308212534,1025460881495343104
308212534,1146852857116680192
308212534,244351421
308212534,939573131265675271
308212534,1236858829729607681
308212534,225142698
308212534,1234842519105466368
308212534,65844384
308212534,1041247842306670592
308212534,1247407775078113280
308212534,2514045668
308212534,1883602766
308212534,582501111
308212534,849201582981906432
308212534,32804484
308212534,1242839200166080513
308212534,611052628
308212534,1242971634098724864
308212534,727559243419668480
308212534,1221022446616285184
308212534,987651271
308212534,116139004
308212534,1202912130678345728
308212534,1151721780618264581
308212534,1211376044655038464
308212534,305979692
308212534,1205166688389320704
308212534,2824506888
308212534,1193918445324292101
308212534,71280219
308212534,782591036078030848
308212534,1189670687318925312
308212534,2196125948
308212534,269751237
308212534,15096329
308212534,1237160072750473217
308212534,1245943352392060928
308212534,2463582956
308212534,1213828800288440322
308212534,2731323894
308212534,1074445700027568129
308212534,954949669053857793
308212534,3206955077
308212534,3423521273
308212534,990899208554188800
308212534,1225814268718788609
308212534,3170949297
308212534,1234911623019626496
308212534,1188564221086359554
308212534,1060518370217521152
308212534,85155978
308212534,1054022678900850689
308212534,731732329572376576
308212534,941577517693095937
308212534,756585799081136128
308212534,1210986424352178176
308212534,801078888570961920
308212534,1232002952107302912
308212534,1170277065074991104
308212534,1111927504510562305
308212534,4260260649
308212534,1276060363
308212534,792206659
308212534,1223355042872406017
308212534,1044215098217308160
308212534,813567258781810688
308212534,1226621453296177154
308212534,291866228
308212534,1197955861215371266
308212534,4467055474
308212534,1075517344833630208
308212534,1213051090142257154
308212534,990647124172857344
308212534,2612046693
308212534,3318543460
308212534,1222592645291298817
308212534,814872972557254656
308212534,2389172415
308212534,2214755390
308212534,731558239100342272
308212534,1224650673368764416
308212534,1051744106580447232
308212534,1117808761517805568
308212534,863708302584184832
308212534,1068874870145130498
308212534,504871641
308212534,4487940026
308212534,752767294963642368
308212534,1228686042099834883
308212534,1202693574548025344
308212534,1067908598200705024
308212534,226356384
308212534,1161320118430969857
308212534,538078599
308212534,20950565
308212534,902535281320103937
308212534,1263781075
308212534,829728068352737281
308212534,4008012682
308212534,1044273165537603584
308212534,1182414079387996163
308212534,370089643
308212534,1193991406248964096
308212534,922597777439420416
308212534,443388787
308212534,796800126283030531
308212534,4860451825
308212534,796352810
308212534,781145408907120640
308212534,139189262
308212534,159451472
308212534,953341454788775936
308212534,54755031
308212534,1201978124126294017
308212534,1193167336431337474
308212534,735552792820080640
308212534,3129453569
308212534,1151544093421580292
308212534,26957062
308212534,732249818035322880
308212534,441208893
308212534,347311827
308212534,1169512068673761280
308212534,1219179959593455617
308212534,1288233726
308212534,1166685025443688448
308212534,1090935875351982080
308212534,745810160896081920
308212534,852901240732307457
308212534,1177136995589640192
308212534,1175889032057970693
308212534,62092084
308212534,1974135596
308212534,24363209
308212534,1212319201274163200
308212534,817872195842146304
308212534,555939556
308212534,93637779
308212534,4330569813
308212534,1212804335966404609
308212534,299896657
308212534,33052755
308212534,1211233639767298050
308212534,473704565
308212534,1041353311931125760
308212534,705106643940278272
308212534,1084567774448496641
308212534,2335005701
308212534,942067860439994370
308212534,1595125903
308212534,825730639194361856
308212534,1112930763098546182
308212534,907354122613149697
308212534,2817931146
308212534,1090739797386117121
308212534,1185545643022061571
308212534,88168692
308212534,953592156555538432
308212534,2206565583
308212534,904821313705054208
308212534,1178223026594291712
308212534,548671597
308212534,978909529927749632
308212534,252281996
308212534,1144170607443156992
308212534,751612478
308212534,2931133663
308212534,1185777180904742913
308212534,1086238024092901376
308212534,2541578024
308212534,173096560
308212534,1139425363430432768
308212534,1203746466935844864
308212534,1202640376680648705
308212534,1194663631134347266
308212534,979426514948079616
308212534,1199012577189208064
308212534,253530230
308212534,1197405069295194112
308212534,1145736391948718081
308212534,1191061594702254082
308212534,2973994169
308212534,1184816108328669187
308212534,787193401288429569
308212534,69227669
