User_ID,1st_Neighbour
2993036154,1238426181436833792
2993036154,1139498319640715264
2993036154,177675464
2993036154,1709275855
2993036154,25937938
2993036154,1222082521162231813
2993036154,95468980
2993036154,287855375
2993036154,15097744
2993036154,1060695955169656832
2993036154,1130492234128920576
2993036154,1112017047452557312
2993036154,3091224116
2993036154,3244591640
2993036154,1147789196
2993036154,830683507
2993036154,2261075405
2993036154,335997475
2993036154,384054297
2993036154,278214504
2993036154,725176075274321920
2993036154,1068053530219593729
2993036154,976378491728883712
2993036154,735986887584813056
2993036154,883116090204794880
2993036154,1039560506
2993036154,16101256
2993036154,1047149089719234560
2993036154,2876656337
2993036154,3438599392
2993036154,106598358
2993036154,926384022653165568
2993036154,40728125
2993036154,1036971260339789824
2993036154,142614859
2993036154,794583047563780096
2993036154,965474932149776384
2993036154,749532834
2993036154,1015230699429867520
2993036154,981183063219634176
2993036154,21389328
2993036154,27308199
2993036154,1006311255160827904
2993036154,991333110498263048
2993036154,947548162532585477
2993036154,1527260750
2993036154,990452452586475520
2993036154,810883809386303488
2993036154,1129049725
2993036154,67358645
2993036154,971137281464532993
2993036154,734501448960991232
2993036154,744854731500228609
2993036154,67689930
2993036154,3295383566
2993036154,970599413042372609
2993036154,386385200
2993036154,907932822
2993036154,595861403
2993036154,933991602
2993036154,957208390891180032
2993036154,952961386900086784
2993036154,17070787
2993036154,943339225268805636
2993036154,16744260
2993036154,384007183
2993036154,1583806513
2993036154,937046816411062273
2993036154,1475139648
2993036154,111378469
2993036154,329992931
2993036154,2982800080
2993036154,3111226033
2993036154,60980288
2993036154,17184930
2993036154,857117095
2993036154,878761737024978944
2993036154,2987410103
2993036154,791890464941244416
2993036154,29528215
2993036154,744206743819919361
2993036154,121729051
2993036154,35417122
2993036154,43433353
2993036154,151237715
2993036154,891779660136067072
2993036154,196973392
2993036154,16232284
2993036154,884814973976723456
2993036154,896514175492640772
2993036154,890593065823588352
2993036154,896373030204604416
2993036154,895670368349728768
2993036154,753790846525255681
2993036154,57483833
2993036154,413355878
2993036154,859078521779630083
2993036154,3021544533
2993036154,872954568056987650
2993036154,2298901963
2993036154,852611863309205504
2993036154,838675207204171777
2993036154,33334978
2993036154,849085701937299460
2993036154,926163985
2993036154,877262792809738241
2993036154,51879018
2993036154,2955499882
