User_ID,Targets,Target's Polarity Score
215446879,prayer,0.38243876897582885
297943941,jesus,-0.4732382095729311
3093535243,christ,-0.6111492216587067
196531533,sins,-0.3286574458082516
60935743,christ,0.023757252842187854
384341065,strength,0.7557296371087432
581500758,father,-0.6010594637288401
383990793,day,0.4392828941345215
712746949,life,0.3805332335084677
2566078809,day,0.5988337663002312
215446879,father,0.21126328905423483
557078282,father,0.3350825070713957
511231057,blessings,0.2332727834582329
32138442,faith,0.20228581130504608
215446879,world,0.4972796500660479
2195493073,day,0.11859687454998494
2346722716,day,0.23756731301546094
1137273540,world,-0.2951342190305392
952682149,faith,0.4076972590138515
42795468,god,0.09061431299362864
756049831,hope,0.4414650499820709
722480016,jesus,-0.055100067518651485
115090735,love,0.5323707042261958
284677404,hope,-0.5010880082845688
3160361312,faith,0.4108547978103161
952682149,name,0.34441311719516915
162967620,world,0.2212720364332199
1137273540,christ,0.3072366639971733
420572254,name,0.22919677942991254
1374764281,spirit,0.2072274312376976
1683575401,strength,0.49918085616081953
19728844,life,0.2559216661999623
392514148,christ,-0.027475750621627357
404919473,faith,0.5490061109885573
35627887,jesus,0.1385701407606785
462114432,day,0.2692607939243317
158920425,prayer,0.43559946678578854
1374664320,hope,0.4535674024373293
3132637902,hope,0.36692452877759935
249782044,love,0.7014085315167904
223813995,religion,-0.25249156293769676
383990793,name,0.2190469443798065
1489300873,world,0.086341415616599
19728844,god,0.4019937701523304
383990793,life,0.24665131301365115
538785862,jesus,0.010601009552677473
522110370,love,0.5742725131101907
864558457,day,0.23756731301546094
2602052260,day,0.6285339836031199
1458272461,world,-0.35709154419600964
274335684,god,-0.3084327566483226
833692508,god,-0.2814845591783524
3064348854,life,0.22320712730288506
2346722716,faith,0.3919356517493725
249782044,faith,0.4202104078928434
3093535243,prayer,0.45018795132637024
1489300873,love,0.4516699312684628
909106970,prayer,0.25151291986306507
557078282,prayer,0.3824705228639337
19728844,prayer,0.3473852549990018
35627887,day,0.2677347920835018
36023807,hope,-0.32049575448036194
2195493073,faith,0.11710451046625774
24546672,hope,0.682926360052079
919886574,heart,0.45296095808347064
3160361312,world,0.5526694059371948
1683575401,jesus,-0.23361484908451466
756049831,life,0.23910797072144654
92728914,world,0.4525779892823526
159302754,spirit,0.4121039767882654
1458272461,religion,-0.39370129564578865
1374764281,lord,0.5108795724809171
274335684,world,-0.02097383141517639
2566078809,heart,0.5976041853427887
