,Tweet_ID,User_ID,Targets,Mean_Polarity
0,588385316366639104,2604628464,community,-0.3486555442214012
1,588385316366639104,2604628464,gop,-0.3490023761987686
2,588385316366639104,2604628464,policies,-0.3486548066139221
3,588385316366639104,2604628464,vote,-0.3486575782299042
4,588395141372620801,79894834,criminal,-0.6273223198950291
5,588395141372620801,79894834,day,-0.6273817494511604
6,588395141372620801,79894834,dickcheney,-0.629490714520216
7,588395141372620801,79894834,lets,-0.627319410443306
8,588396980985929728,129235890,everything,-0.801387220621109
9,588396980985929728,129235890,hillary,-0.8013950828462839
10,588396980985929728,129235890,president,0.5911315530538559
11,588396980985929728,129235890,scam,-0.8029100829735398
12,588398340175364096,226479824,bitch,-0.8628759360872209
13,588398340175364096,226479824,emails,-0.862870882730931
14,588398340175364096,226479824,face,-0.8628655970096588
15,588398340175364096,226479824,relationship,-0.8628779519349337
16,588419658874773504,343529731,hillary,-0.2670401353389025
17,588419658874773504,343529731,office,-0.2670393045991659
18,588419658874773504,343529731,semst,-0.2686283141374588
19,588420531495575552,20275809,sos,-0.6456675976514816
20,588426207001235457,2455822425,qualifications,-0.2530524954199791
21,588426207001235457,2455822425,secretary,-0.2530526891350746
22,588426207001235457,2455822425,state,-0.25305159389972687
23,588426207001235457,2455822425,world,-0.25306010991334915
24,588427677381562369,3166924179,choice,0.5115135423839092
25,588427677381562369,3166924179,hillary,0.5115028321743011
26,588427677381562369,3166924179,nation,0.5115064047276974
27,588434469725560833,3107967905,brain,-0.22218400612473488
28,588434469725560833,3107967905,hillary,-0.22218553349375725
29,588434469725560833,3107967905,house,-0.22218746691942215
30,588439479897223168,33214161,cherylrios,-0.7489142091944814
31,588439479897223168,33214161,comments,-0.745222051627934
32,588439479897223168,33214161,month,-0.5919913426041603
33,588439479897223168,33214161,president,-0.7452221577987075
34,588439479897223168,33214161,time,-0.5919930599629879
35,588439479897223168,33214161,women,-0.7452220916748047
36,588442075642736642,544927839,key,0.2868541292846203
37,588442075642736642,544927839,president,0.2868579849600792
38,588445085332680704,264271174,boys,-0.7677795104682446
39,588445085332680704,264271174,iraq,-0.7677826918661594
40,588445085332680704,264271174,president,-0.7677947878837585
41,588445807566721024,848518471,year,0.46391625702381134
42,588452095612715010,1438949354,hormones,-0.5344595089554787
43,588452095612715010,1438949354,president,-0.53444854170084
44,588452095612715010,1438949354,steroids,-0.5361175909638405
45,588452095612715010,1438949354,testosterone,-0.534459613263607
46,588453948761202688,1737013177,hillary,-0.5803661262616515
47,588453948761202688,1737013177,loud,-0.5803453773260117
48,588456068952502272,2244943075,house,-0.24225232750177383
49,588456068952502272,2244943075,libertarian,-0.33660146594047546
50,588456068952502272,2244943075,party,-0.3366064429283142
51,588456068952502272,2244943075,problem,-0.33658258616924286
52,588457539202904064,320915056,campaign,0.513266583904624
53,588457539202904064,320915056,luck,0.5831685848534107
54,588457539202904064,320915056,person,0.5389899797737598
55,588457539202904064,320915056,women,0.5389975793659687
56,588457539202904064,320915056,world,0.5389955379068851
57,588471349561069568,984614636,bush,-0.3118107598274946
58,588471349561069568,984614636,hillary,-0.3118114545941353
59,588471349561069568,984614636,patriots,-0.3118077330291271
60,588471349561069568,984614636,semst,-0.8670045156031847
61,588472812274208768,151531611,fiorina,-0.7466795854270458
62,588472812274208768,151531611,media,-0.7440278697758913
63,588472812274208768,151531611,punches,-0.7440251894295216
64,588472812274208768,151531611,therealmadman23,-0.7493005711585283
65,588474831898877953,241689056,hillaryclinton,-0.4017494786530733
66,588474831898877953,241689056,mission,-0.39867973141372204
67,588489792083505153,72873606,misconduct,-0.7002965807914734
68,588489792083505153,72873606,team,-0.7002956308424473
69,588489792083505153,72873606,thatchampion,-0.7026198394596577
70,588491128489414657,62617728,shell,0.39647843316197395
71,588491128489414657,62617728,step,0.3964756242930889
72,588491905878503425,1913188200,dog,-0.8451871834695339
73,588491905878503425,1913188200,semst,-0.8492115624248981
74,588494211722293248,77602579,issues,-0.5351749882102013
75,588494903677693952,2991368880,gear,0.27250652201473713
76,588512204317569025,1656884071,bribes,-0.2982493042945862
77,588512204317569025,1656884071,foundation,-0.2982514500617981
78,588512204317569025,1656884071,governments,-0.2982497587800026
79,588512204317569025,1656884071,semst,-0.2995499521493912
80,588521426669285376,2319025602,marriage,0.30926451832056046
81,588521426669285376,2319025602,right,0.30922332406044006
82,588532058940514304,3095274289,man,-0.5272062793374062
83,588543591724679168,1149353412,husband,-0.8385436329990625
84,588543591724679168,1149353412,liar,-0.8470409009605646
85,588543940611051520,3018809280,attendance,0.23812824487686157
86,588545951083536385,3152225155,hernandez,-0.3644258789718151
87,588545951083536385,3152225155,hillary,-0.36442047357559204
88,588545951083536385,3152225155,president,-0.36441752314567566
89,588547124091981824,976570982,warming,0.33951666206121445
90,588547124091981824,976570982,world,0.6640049517154694
91,588557334076469249,14295043,dicks,-0.9519160492345691
92,588557334076469249,14295043,one,-0.9514098973013461
93,588557334076469249,14295043,senna1,-0.9524088683538139
94,588557334076469249,14295043,shit,-0.9514187420718372
95,588558052325924864,1260736442,semst,-0.4230553135275841
96,588558052325924864,1260736442,trouble,-0.4161339998245239
97,588561818387292162,2798120162,stop,-0.5099714919924736
98,588561818387292162,2798120162,taxes,-0.5099719911813736
99,588561818387292162,2798120162,wages,-0.5099714882671833
100,588568120308051968,329137978,brotherhood,-0.5742257982492447
101,588568120308051968,329137978,hillary,-0.5742298737168312
102,588568120308051968,329137978,money,-0.5742222964763641
103,588568120308051968,329137978,obama,-0.5742258355021477
104,588568120308051968,329137978,semst,-0.5756265260279179
105,588570786618683392,3158661520,country,0.4601816311478615
106,588570786618683392,3158661520,money,-0.8838369660079479
107,588570786618683392,3158661520,system,-0.88383330963552
108,588620410696011777,254450921,democrats,-0.342703253030777
109,588620410696011777,254450921,miracle,-0.3426838219165802
110,588620410696011777,254450921,someone,-0.3427005782723427
111,588620410696011777,254450921,war,-0.34269948303699493
112,588680041342570499,1871547854,semst,-0.45569052547216415
113,588688250379902976,567529077,internet,-0.49676573649048805
114,588689780747214849,545947659,luck,0.46928220987319946
115,588701697268064257,19142551,job,0.2754202000796795
116,588717551405899776,530872862,guide,0.265786524862051
117,588717551405899776,530872862,hell,-0.3974769338965416
118,588717551405899776,530872862,temperature,-0.39749138057231903
119,588721247309012993,2785390419,tattoo,-0.2623029500246048
120,588721247309012993,2785390419,trump,-0.26230160146951675
121,588732135713832960,379482411,female,0.6514380909502506
122,588742545619951616,348255536,country,0.48413942009210587
123,588742545619951616,348255536,semst,0.49028464779257774
124,588742545619951616,348255536,world,0.2596430405974388
125,588750819790442497,354440308,crimes,-0.38942094147205353
126,588750819790442497,354440308,czaroffreedom,-0.39344754815101624
127,588750819790442497,354440308,god,-0.3894139304757118
128,588750819790442497,354440308,icebergs,-0.391438327729702
129,588750819790442497,354440308,liberals,-0.38942553102970123
130,588750819790442497,354440308,semst,-0.3914217874407768
131,588750819790442497,354440308,warming,-0.38944078981876373
132,592652664896368640,18086787,clintons,-0.5718446113169193
133,592701985800986624,22019443,tolerance,0.5553629584610462
134,592736797500780544,790546093,bus,-0.21435067057609558
135,592736797500780544,790546093,chelsea,-0.21435963548719883
136,592736797500780544,790546093,hillary,-0.21435843594372272
137,592746307648942080,368623629,clinton,-0.288638798519969
138,592746307648942080,368623629,problem,-0.20032931119203568
139,592746307648942080,368623629,semst,-0.29148175194859505
140,592778696932614144,27532984,dcinsd,0.5214228555560112
141,592778696932614144,27532984,mentor,0.5071256440132856
142,592778696932614144,27532984,repsusandavis,0.528552420437336
143,592868679072743425,15995683,baltimore,0.30386941134929657
144,592868679072743425,15995683,champion,0.3038751408457756
145,592868679072743425,15995683,hillary,0.30387406796216965
146,592875659044777985,923641921,clintons,-0.4740564413368702
147,592875659044777985,923641921,lawyer,-0.4732762686908245
148,592875659044777985,923641921,rules,-0.47327348962426186
149,592884221229867009,1531791140,fastow,-0.3383767753839493
150,592884221229867009,1531791140,mistakes,-0.3371775597333908
151,592884221229867009,1531791140,organizations,-0.33718083053827286
152,592884221229867009,1531791140,semst,-0.3395475074648857
153,592884221229867009,1531791140,size,-0.33718128502368927
154,592902519996579840,1883333624,elections,-0.29640788584947586
155,592902519996579840,1883333624,politics,-0.2964068502187729
156,592902519996579840,1883333624,semst,0.5349135547876358
157,592922727872405504,2387639999,bush,-0.5138447340577841
158,592922727872405504,2387639999,change,-0.5138539932668209
159,593078724016242688,2369596231,marcorubio,0.20586322993040085
160,593087291842691074,24688850,clinton,-0.23828630708158016
161,593087291842691074,24688850,money,-0.238285256549716
162,593087291842691074,24688850,thing,-0.2382811103016138
163,593088810772205568,15614582,semst,-0.3538908585906029
164,593139259495690240,89090775,dereliction,-0.2343909963965416
165,593139259495690240,89090775,duty,-0.23390186950564384
166,593139259495690240,89090775,lies,-0.23389504477381706
167,593143881060876288,33814911,peace,0.6875642910599709
168,593149367571349504,2203656907,denial,-0.26881666481494904
169,593151237895356416,3214786827,movement,0.20021956786513329
170,593157570354933761,3214786827,semst,-0.579985223710537
171,593178731176333312,436894497,berniesanders,-0.5842252373695374
172,593178731176333312,436894497,democrats,-0.5814970508217812
173,593178731176333312,436894497,guy,-0.5815161392092705
174,593178731176333312,436894497,president,-0.5815308392047882
175,593188280591482880,2904695183,racists,-0.8374723847955465
176,593188280591482880,2904695183,theyre,-0.31292228400707245
177,593188280591482880,2904695183,thugs,-0.3083823621273041
178,593197550427058176,33760345,hillaryclinton,0.27590633276849985
179,593197550427058176,33760345,pic,0.2611477980390191
180,593197550427058176,33760345,semst,0.5141793973743916
181,593204298508447744,1149353412,donors,-0.3897983878850937
182,593204298508447744,1149353412,gays,-0.39041922986507416
183,593204298508447744,1149353412,team,-0.389797680079937
184,593208077156880384,417562267,fdcity,0.3730084002017975
185,593212877193916416,1552520972,ex,-0.6244256757199764
186,593212877193916416,1552520972,semst,-0.6274331249296665
187,593226648713097216,2485769186,faith,0.3088609017431736
188,593226648713097216,2485769186,work,0.3088597171008587
189,593227318631518208,2485800912,bites,0.3946507144719362
190,593227318631518208,2485800912,time,0.39464404806494713
191,593227318631518208,2485800912,works,0.39464794751256704
192,593249845328089089,921437132,surprise,0.5019916146993637
193,593276712407986178,376370548,clinton,-0.3780839769169688
194,593276712407986178,376370548,nin,-0.38001848850399256
195,593276712407986178,376370548,semst,-0.38196632638573647
196,593322361954271232,2369596231,newamericancentury,0.5156679339706898
197,593400064682385409,781353956,paul,-0.5490701459348202
198,593417005396525056,2194722258,law,0.4790572077035904
199,593417005396525056,2194722258,respect,0.4790552854537964
200,593422234670264320,78776348,everyone,0.5801000632345676
201,593426794121863168,48124610,death,-0.6711644036695361
202,593426794121863168,48124610,hillary,-0.6711669461801648
203,593426794121863168,48124610,jmarkwalk,0.24364525824785233
204,593426794121863168,48124610,rhetoric,-0.6711510019376874
205,593427611629543427,183753455,thanks,0.6893647909164429
206,593430442314964992,803794298,jeb,-0.5050869733095169
207,593430442314964992,803794298,protestants,-0.6274193786084652
208,593434789841137664,781353956,employer,-0.3855103999376297
209,593434789841137664,781353956,workers,-0.3855109214782715
210,593441607367532544,1027438579,hit,-0.6065007671713829
211,593441607367532544,1027438579,paytoplaydiplomacy,-0.6206055879592896
212,593482421003231232,2692397982,anyone,-0.8103110389783978
213,593482421003231232,2692397982,hillary,-0.8103584758937359
214,593482421003231232,2692397982,prison,-0.8103278391063213
215,593487472778162176,28332149,america,0.45029347389936447
216,593487472778162176,28332149,god,0.5645790230482817
217,593487472778162176,28332149,land,0.44332263618707657
218,614134012764930048,3251305226,convo,0.2927389033138752
219,614134012764930048,3251305226,turf,0.29072898253798485
220,614134012764930048,3251305226,waverly,0.2927345708012581
221,614146999731027969,2586164682,marymorientes,0.6364570967853069
222,614146999731027969,2586164682,world,0.6164231076836586
223,614172352713240576,2908458650,accomplishments,0.34385794028639793
224,614172352713240576,2908458650,good,0.343861922621727
225,614172352713240576,2908458650,hillary,0.3438614811748266
226,614172352713240576,2908458650,public,0.3438576143234968
227,614172352713240576,2908458650,service,0.3438550103455782
228,614204223056535552,2571878965,clowns,-0.20342926681041718
229,614204223056535552,2571878965,election,0.3148397468030453
230,614204223056535552,2571878965,gop,-0.20342594385147095
231,614204223056535552,2571878965,rock,0.31484655290842056
232,614204223056535552,2571878965,thanks,0.5982436165213585
233,614209038474031104,1650388410,difference,-0.6730682104825974
234,614209038474031104,1650388410,ways,-0.37649139761924744
235,614210645274324993,15020730,party,0.23081345111131668
236,614213308137078784,101945848,bus,0.5411292817443609
237,614213308137078784,101945848,country,0.3233189582824707
238,614213308137078784,101945848,hillary,0.32331738993525505
239,614213308137078784,101945848,supporter,0.5411273660138249
240,614223467211280384,17237178,iowa,0.38522250577807426
241,614223467211280384,17237178,thanks,0.47735925763845444
242,614228818040082433,47348085,fair,0.2569500096142292
243,614241300922109956,62697366,fellowssc,0.4094063425436616
244,614241300922109956,62697366,semst,-0.4380657449364662
245,614242554213588992,3243741217,something,-0.7427163254469633
246,614253847033348096,2565762389,video,0.5721282241865993
247,614260299718242304,863113304,actress,-0.6837130263447762
248,614260299718242304,863113304,candidate,-0.6837056446820498
249,614260299718242304,863113304,carlyfiorina,0.322669081389904
250,614260299718242304,863113304,hannity,0.3163089379668236
251,614265966944485377,2894032402,hillary,-0.49163516983389854
252,614265966944485377,2894032402,jstines3,-0.4961675051599741
253,614265966944485377,2894032402,phony,-0.49314037524163723
254,614265966944485377,2894032402,scandal,-0.4916175380349159
255,614278217969610752,30421467,shirt,0.5476930644363165
256,614408564694740992,378815402,ass,-0.9035132732242346
257,614408564694740992,378815402,trump,-0.5371854230761528
258,614416061874634757,3170681876,coffee,0.34720352105796337
259,614416061874634757,3170681876,grassroots,0.34806816652417183
260,614416061874634757,3170681876,place,0.34720445796847343
261,614416061874634757,3170681876,semst,0.3549121171236038
262,614416061874634757,3170681876,time,0.3480709455907345
263,614438583403945985,21415068,marriage,-0.6142525970935822
264,614438583403945985,21415068,obamacare,-0.6156155169010162
265,614438583403945985,21415068,scotus,-0.6169695183634758
266,614438583403945985,21415068,world,-0.7257593907415867
267,614442384508755968,3193043938,america,0.5373818352818489
268,614442384508755968,3193043938,today,0.41964901238679886
269,614442384508755968,3193043938,win,0.5373917743563652
270,614447212488077312,28152598,thunk,-0.31621919572353363
271,614449384625975296,519728191,hate,-0.2011224627494812
272,614449384625975296,519728191,love,-0.20113037526607513
273,614453007468597249,20641613,hair,-0.5113991871476173
274,614453007468597249,20641613,obama,-0.32323919236660004
275,614453007468597249,20641613,republicans,-0.5114011242985725
276,614460696244256768,28152598,im,0.21647371351718903
277,614460696244256768,28152598,law,0.21646051853895187
278,614460696244256768,28152598,rest,0.21646366268396378
279,614460696244256768,28152598,thunk,-0.3864549770951271
280,614467498608431104,846649044,blow,-0.40693300403654575
281,614467498608431104,846649044,clintons,-0.4078884329646826
282,614467498608431104,846649044,corruption,-0.8229071535170078
283,614467498608431104,846649044,deceit,-0.8267671726644039
284,614467498608431104,846649044,promise,-0.4069349281489849
285,614467498608431104,846649044,scotus,-0.4088589884340763
286,614499376837193728,22303562,ramblingmother,0.5003568660467863
287,614504579657433089,921437132,gerfingerpoken2,-0.7310603279620409
288,614504579657433089,921437132,laws,-0.7221640758216381
289,614504579657433089,921437132,mistake,-0.7221625801175833
290,614514318198087680,386047805,liberty,0.2553081139922142
291,614520924444819456,183753455,funeral,0.2330372855067253
292,614520924444819456,183753455,hillaryclinton,0.24218462780117989
293,614525205084372992,203650771,emails,-0.37872323021292686
294,614525205084372992,203650771,hearing,-0.3787090890109539
295,614525205084372992,203650771,millions,-0.37872086092829704
296,614525205084372992,203650771,nobody,-0.37871313095092773
297,614525205084372992,203650771,remember,-0.3787177987396717
298,614525205084372992,203650771,war,-0.3787188455462456
299,614525205084372992,203650771,yawn,0.2878143936395645
300,614539327213817860,72454254,care,0.4298572354018688
301,614539327213817860,72454254,cheer,0.42985871247947216
302,614539327213817860,72454254,education,0.4298584572970867
303,614542363143204864,3081420210,state,-0.45448456704616547
304,614552886337363968,3070209746,dumbass,-0.8997226096689701
305,614552886337363968,3070209746,ways,-0.8983219731599092
306,614569248896081920,2236166862,badchristianvalues,-0.5198750421404839
307,614569248896081920,2236166862,bobbyjindal,-0.5517684333026409
308,614569248896081920,2236166862,ill,-0.5479942299425602
309,614569248896081920,2236166862,jebbush,-0.5517780259251595
310,614576573128294400,2190383267,rights,-0.46530376374721527
311,614580403169460224,3111889034,follow,0.3747404254972935
312,614580403169460224,3111889034,thanks,0.3747447393834591
313,614584038519635968,1129762164,scotusmarriage,0.24238550662994385
314,614584038519635968,1129762164,va,0.23115940392017365
315,614584038519635968,1129762164,victory,0.23117061704397202
316,614593524097527808,159605210,country,-0.749242682941258
317,614593524097527808,159605210,epitome,-0.7513747094199061
318,614593524097527808,159605210,hillary,-0.7492496836930513
319,614593524097527808,159605210,idiot,-0.7492761723697186
320,614593524097527808,159605210,obama,-0.7492481097579002
321,614593524097527808,159605210,semst,-0.7513594571501017
322,614594680043376640,22303562,follow,0.36150449328124523
323,614594680043376640,22303562,gods,0.3814753070473671
324,614594680043376640,22303562,jeane,0.4169169254601002
325,614594680043376640,22303562,jeanelynn,0.369993532076478
326,614601430247280640,477889371,lets,0.23594701290130615
327,614601430247280640,477889371,prosperity,0.2359468974173069
328,614601430247280640,477889371,semst,0.23885592073202133
329,614601430247280640,477889371,teachers,0.23594653233885765
330,614601430247280640,477889371,workers,0.2359469011425972
331,614610416497356800,921437132,lie,-0.37139640748500824
332,614610416497356800,921437132,reality,-0.3714096397161484
333,614610416497356800,921437132,throws,-0.371411319822073
334,614610416497356800,921437132,truth,-0.371406864374876
335,614613874470440960,22303562,favs,0.4687993973493576
336,614614551833657344,17044839,mypresident,0.21030914038419724
337,614619578572931072,519728191,fire,-0.6154653131961823
338,614622600283705344,1710743832,dollar,0.39395222067832947
339,614625673018232836,1710743832,americadeadbrokeslowly,0.23010652512311935
340,614625673018232836,1710743832,china,0.21865586191415787
341,614625673018232836,1710743832,currency,0.21865125745534897
342,614625673018232836,1710743832,dollar,0.21865181624889374
343,614625673018232836,1710743832,worlds,0.2186519131064415
344,614625673018232836,1710743832,yuan,0.21865450590848923
345,614629564266844160,3035800695,record,-0.31737495213747025
346,614629564266844160,3035800695,semst,-0.3188785910606384
347,614629564266844160,3035800695,work,-0.31737685576081276
348,614676022525587456,573912263,anything,-0.22248394042253494
349,614676022525587456,573912263,bc,-0.22248700261116028
350,614680267790249984,82774733,foot,-0.5610717236995697
351,614680267790249984,82774733,mouth,-0.5610669441521168
352,614680267790249984,82774733,place,-0.5610650219023228
353,614680267790249984,82774733,problem,-0.5610406249761581
354,614692830355722241,258916333,hillary,-0.374842781573534
355,614692830355722241,258916333,strung,-0.3748059421777725
356,614692830355722241,258916333,trees,-0.37482352554798126
357,614707680746180608,2256745548,semst,0.6810606643557549
358,614752362838794241,551176355,issue,-0.5570999197661877
359,614752362838794241,551176355,view,-0.5571170412003994
360,614752362838794241,551176355,votes,-0.5570907332003117
361,614752492178534400,3042242150,hypocrisy,-0.9326462582685053
362,614752492178534400,3042242150,lies,-0.9251741734333336
363,614752492178534400,3042242150,marriage,-0.23732002079486847
364,614752492178534400,3042242150,ny,-0.2373073846101761
365,614752492178534400,3042242150,senator,-0.23731695860624313
366,614754124438065152,3042242150,dishonesty,-0.6502939965575933
367,614754124438065152,3042242150,flip,-0.646993163973093
368,614754124438065152,3042242150,issue,-0.6469907313585281
369,614763131764666368,3042242150,flip,-0.35864666663110256
370,614763131764666368,3042242150,issue,-0.3586475793272257
371,614763131764666368,3042242150,outlets,-0.3586517348885536
372,614788193368547328,2609463888,elections,-0.42016420513391495
373,614857599293497345,137455850,semst,0.213166244328022
374,614857599293497345,137455850,sentence,-0.4609241522848606
375,614936339323064322,355655086,space,0.8693688781931996
376,614984081118482432,81438841,harm,-0.49179521948099136
377,614984081118482432,81438841,hillary,-0.4918440356850624
378,614984081118482432,81438841,hypocriticaloath,-0.4985742159187794
379,614984081118482432,81438841,vow,-0.49183259904384613
380,614986056249651200,838627057,girl,-0.23079615086317062
381,614986056249651200,838627057,hillary,-0.2125769043341279
382,614986056249651200,838627057,hillaryclinton,-0.2339489683508873
383,615028524387151872,3087391632,article,0.24848603457212448
384,615028524387151872,3087391632,thanks,0.24849474430084229
385,615131406033928192,3042242150,obama,-0.667278490960598
386,615131406033928192,3042242150,transparency,-0.667295079678297
387,615134709308358656,1172143405,candidates,-0.6738540977239609
388,615134709308358656,1172143405,hatred,-0.6738576330244541
389,615134709308358656,1172143405,hillary,0.22427810356020927
390,615134709308358656,1172143405,voters,-0.6738545224070549
391,615209464581361664,1255179128,hillaryclinton,-0.6088559348136187
392,615219663467732992,22303562,digginglamb,0.28086902014911175
393,615219663467732992,22303562,eloisa,0.20360635593533516
394,615219663467732992,22303562,thomas,0.27508517168462276
395,615231846209552384,1129745845,attention,0.2277684211730957
396,615231846209552384,1129745845,candidate,0.22777806967496872
397,615231846209552384,1129745845,moser,0.22915078699588776
398,615232675041968128,538036220,vote,0.28434769809246063
