User_ID,1st_Neighbour
509769573,42585099
509769573,1069325870765101056
509769573,1479818346
509769573,4834362172
509769573,846717386
509769573,867832411996000257
509769573,1190296043117674498
509769573,41153898
509769573,2338608955
509769573,1190577625435009025
509769573,1174497210798460928
509769573,1132359311487774720
509769573,260146983
509769573,3131328905
509769573,910590320441573376
509769573,833707415036166144
509769573,858467068747886593
509769573,987069447755239424
509769573,1096704519302463489
509769573,28353540
509769573,3815953413
509769573,2408685091
509769573,190906140
509769573,41868331
509769573,260410606
509769573,888901179584937985
509769573,895270290799775745
509769573,826331311291772929
509769573,897899880764456960
509769573,487946885
509769573,876297475463708672
509769573,25458378
509769573,1933042237
509769573,229385617
509769573,1629244514
509769573,2185630929
509769573,357893482
509769573,2270158088
509769573,3271224998
509769573,76966092
509769573,867074602371076097
509769573,5548212
509769573,774138242794819585
509769573,481376138
509769573,2913968469
509769573,1081085840
509769573,714080576290947072
509769573,42707920
509769573,131103229
509769573,17021395
509769573,3248013895
509769573,842830120884879360
509769573,852922608563752962
509769573,156295103
509769573,14645160
509769573,2855864495
509769573,847785858606350336
509769573,813794219718483968
509769573,825204469218500609
509769573,2660853569
509769573,201871628
509769573,3548238135
509769573,153966123
509769573,5514192
509769573,827460197840883712
509769573,21360280
509769573,53335945
509769573,830917500409901057
509769573,825942568701657088
509769573,17536486
509769573,821889042497183744
509769573,2392505464
509769573,20132655
509769573,1850929850
509769573,3817330693
509769573,277648471
509769573,34367582
509769573,801456420667424768
509769573,33014441
509769573,764141542785163264
509769573,786171524046737408
509769573,516827869
509769573,33923443
509769573,964340516
509769573,337679240
509769573,606412878
509769573,96288139
509769573,780537793147580417
509769573,701477072879886336
509769573,777075210130427904
509769573,27260086
509769573,751508733004513280
509769573,192749697
509769573,2927016225
509769573,1460024406
509769573,20604335
509769573,403179950
509769573,99974751
509769573,34393999
509769573,146962562
509769573,758264937739325440
509769573,760803131076833280
509769573,86868062
509769573,728101767536246784
509769573,1092821995
509769573,750651336925011968
509769573,225379065
509769573,430248710
509769573,98756886
509769573,203050219
509769573,369341304
509769573,1080895052
509769573,2802619952
509769573,62081045
509769573,436708095
509769573,3407878233
509769573,1597035331
509769573,725327792053870592
509769573,343095504
509769573,4701718314
509769573,2493819000
509769573,365101425
509769573,350689677
509769573,492833134
509769573,27090879
509769573,4054144769
509769573,562996383
509769573,464312468
509769573,297457814
509769573,705228005656948736
509769573,88694518
509769573,1159812026
509769573,3239020438
509769573,37115912
509769573,2312289727
509769573,1198613838
509769573,632870776
509769573,1571128478
509769573,2409876385
509769573,188623367
509769573,47751135
509769573,701823236749844481
509769573,2731641886
509769573,127967449
509769573,2300688928
509769573,282741821
509769573,3179060887
509769573,36456619
509769573,2341139364
509769573,214450204
509769573,4553803708
509769573,379962842
509769573,4723233208
509769573,3375769212
509769573,56459846
509769573,27291809
509769573,4485202517
509769573,4394715813
509769573,21833815
509769573,31512253
509769573,3220984207
509769573,114323561
509769573,1599054722
509769573,45038044
509769573,4193930112
509769573,1613445530
509769573,17881816
509769573,216042190
509769573,1439750124
509769573,2312494016
509769573,1865580872
509769573,985410115
509769573,416765077
509769573,461558727
509769573,15702490
509769573,2370874585
509769573,1558861508
509769573,4082914516
509769573,3164286294
509769573,3266420582
509769573,885131232
509769573,2169095395
509769573,14465607
509769573,174953869
509769573,3920116393
509769573,3974952953
509769573,398886217
509769573,569867057
509769573,2865078826
509769573,276470314
509769573,3881965535
509769573,278098811
509769573,390132982
509769573,1551579150
509769573,562372370
509769573,1444823118
509769573,37599351
509769573,3546245177
509769573,3192513738
509769573,1222458720
509769573,3526600099
509769573,432964366
509769573,84590159
509769573,344128331
509769573,2209612734
509769573,3607667175
509769573,2819889015
509769573,2598626905
509769573,1510917848
509769573,226890990
509769573,3431155162
509769573,631538599
509769573,323340775
509769573,2891400481
509769573,3519046755
509769573,3342019992
509769573,3049675615
509769573,219427094
509769573,72005017
509769573,105295143
509769573,16703058
509769573,1955132936
509769573,153112228
509769573,2901245151
509769573,2693406407
509769573,619156050
509769573,70962235
509769573,115679629
509769573,1493267851
509769573,2250816523
509769573,190589983
509769573,3306179131
509769573,2951779382
509769573,3175105510
509769573,2570288377
509769573,50094643
509769573,1966921812
509769573,23136873
509769573,22311903
509769573,7691312
509769573,41096756
509769573,266173213
509769573,3373958032
509769573,19569136
509769573,493803733
509769573,398356083
509769573,2762579383
509769573,20977776
509769573,3138338070
509769573,3133712344
509769573,3012768110
509769573,609318775
509769573,317378810
509769573,3138809558
509769573,3164015010
509769573,2213498665
509769573,180159966
509769573,38976017
509769573,42091611
509769573,33786290
509769573,1318415052
509769573,3168303347
509769573,3236612966
509769573,17070787
509769573,20897273
509769573,719359753
509769573,259222736
509769573,204731800
509769573,50027667
509769573,458322044
509769573,111225697
509769573,25062618
509769573,357668606
509769573,2793662921
509769573,84371932
509769573,3121763914
509769573,2321655144
509769573,1618641848
509769573,261749735
509769573,2264624702
509769573,323281282
509769573,2507572542
509769573,2525463140
509769573,1275331532
509769573,2777832908
509769573,63571061
509769573,394359258
509769573,2888494327
509769573,3114364312
509769573,479869733
509769573,193162743
509769573,1260595735
509769573,163072194
509769573,183560064
509769573,10207502
509769573,390446146
509769573,291513513
509769573,1559386724
509769573,2962844271
509769573,1068256782
509769573,318667006
509769573,18023486
509769573,1434546266
509769573,1591038127
509769573,2316246829
509769573,14828860
509769573,617669968
509769573,2380715112
509769573,364841269
509769573,35001161
509769573,66702603
509769573,116645152
509769573,123324491
509769573,20608768
509769573,1952028703
509769573,2668475885
509769573,2722615405
509769573,51008840
509769573,595478951
509769573,1599799728
509769573,2596148196
509769573,805292401
509769573,2277464728
509769573,463726726
509769573,45859457
509769573,576443020
509769573,599138588
509769573,69667717
509769573,222267416
509769573,1385346114
509769573,207545950
509769573,960257545
509769573,1161195822
509769573,1380081884
509769573,310797446
509769573,494668464
509769573,766022162
509769573,327050743
509769573,524057235
509769573,39839578
509769573,360232211
509769573,281464848
509769573,287270159
509769573,200728229
509769573,26341112
509769573,1027213404
509769573,203007025
509769573,266657220
509769573,2276540486
509769573,2285904493
509769573,2317925814
509769573,2308021447
509769573,1873443350
509769573,2297675016
509769573,2301302449
509769573,2299751773
509769573,2299752750
509769573,2289367154
509769573,2358978702
509769573,2302394431
509769573,2298194448
509769573,2217205146
509769573,2308078068
509769573,1943838110
509769573,2317438867
509769573,2281893642
509769573,2242960232
509769573,388266716
509769573,395803825
509769573,2243990878
509769573,432952002
509769573,518619483
509769573,488772407
509769573,1318273550
509769573,502740220
509769573,1305431010
509769573,1371922045
509769573,1230311036
509769573,866542922
509769573,349495440
509769573,836325134
509769573,466240617
21819264,1173790097680080901
21819264,1030787641543979010
21819264,302904747
21819264,946433438
21819264,1232169762873937921
21819264,1216028992739909632
21819264,3091637038
21819264,1039442720442527744
21819264,1253111096140943360
21819264,1256344753223995398
21819264,1251253173764845569
21819264,1100026124485173248
21819264,1223950078445928448
21819264,1201587528178044929
21819264,1042812818
21819264,870106230
21819264,1035600085999071233
21819264,1238350746623541248
21819264,1147558861617819648
21819264,2664772902
21819264,2867022572
21819264,1127606374584725504
21819264,297634641
21819264,3390070690
21819264,1238541851239407616
21819264,1178885056884039680
21819264,1073667737648619521
21819264,1110124824033034240
21819264,999103406336655360
21819264,1141319664229707776
21819264,1226601609322532867
21819264,49784732
21819264,31575944
21819264,1189978682934341632
21819264,1243540291778478080
21819264,603818922
21819264,1158043393085153281
21819264,4665604394
21819264,1215787843852828674
21819264,3312571166
21819264,1205233782695047170
21819264,352972971
21819264,16658156
21819264,1179951240941322245
21819264,1232816793594540037
21819264,2346940642
21819264,2238875118
21819264,906051371547279365
21819264,1222352308186558472
21819264,1177895409341145088
21819264,1087774518150660096
21819264,1235340056317046784
21819264,1684390736
21819264,797387014941343744
21819264,1205062911112228865
21819264,740365008
21819264,227543139
21819264,1228181319592497153
21819264,1099945575737376768
21819264,1200649029551570945
21819264,29186621
21819264,1219709352333856768
21819264,1157397953784532994
21819264,1226121819159244801
21819264,1224957016654958592
21819264,1215392180661030912
21819264,961642600523591680
21819264,4399204875
21819264,1224640852649283584
21819264,1212649764342222848
21819264,723268227334299648
21819264,1134595256501121025
21819264,852031563910885378
21819264,469785831
21819264,1192441526661664768
21819264,1200796876611735552
21819264,1221320060150530048
21819264,59795664
21819264,21233514
21819264,1173360505253191680
21819264,1221748655352246277
21819264,1221716884275519489
21819264,279916359
21819264,1220248536488366080
21819264,1186502558182805504
21819264,923548163239055360
21819264,1218112093704065026
21819264,1217770468272328707
21819264,4704210445
21819264,24633723
21819264,1193214156389793794
21819264,1206301078263881728
21819264,1213790132538490885
21819264,858964182904913920
21819264,23008800
21819264,80953373
21819264,31065730
21819264,1209560952309288965
21819264,1549371139
21819264,1209168395461169154
21819264,753363845758857216
21819264,1160239126626463744
21819264,1129184562024767493
21819264,1151659004826927104
21819264,601935200
21819264,124721452
21819264,202192518
21819264,1123345805111365634
21819264,1204080761785274368
21819264,1006282735185465345
21819264,3035335900
21819264,1190579466730295296
21819264,1134647707518349317
21819264,198401394
21819264,29692523
21819264,3377697101
21819264,1650034872
21819264,1199322924810850306
21819264,911647384353902593
21819264,1161930192522240000
21819264,30362399
21819264,844399812
21819264,1153700981764427776
21819264,2886333731
21819264,1017005805722308608
21819264,202602832
21819264,141334578
21819264,1198777685352308738
21819264,997135043083624449
21819264,1159574669600731145
21819264,1198660967271469062
21819264,1194610916479963137
21819264,354400346
21819264,1152880519547408384
21819264,90781281
21819264,1159543763879862272
21819264,1188642807898091521
21819264,1095931555829112832
21819264,569220656
21819264,2389795056
21819264,3884045789
21819264,899301623616425985
21819264,1398663656
21819264,1061071795
21819264,1196508193704177666
21819264,60924962
21819264,1195441641731088384
21819264,3020425427
21819264,1016187725354070016
21819264,1136360518606839808
21819264,1191659347010560000
21819264,2194959964
21819264,1044915145527496704
21819264,1183743410475294721
21819264,238529239
21819264,847879068217483264
21819264,2398213300
21819264,1168537927032479744
21819264,1037363605627232256
21819264,1085538860296212480
21819264,869127949412429824
21819264,1176475290861789184
21819264,3170949666
21819264,1147872538564784128
21819264,2786469782
21819264,1095031124722704384
21819264,29648122
21819264,1182742618184306690
21819264,1163464398742183936
21819264,937118675760549888
21819264,1123523977031237633
21819264,1166205927869100037
21819264,1166244617882353664
21819264,2744173311
21819264,1048616598989414400
21819264,945827005
21819264,15672629
21819264,403775674
21819264,870265618800537604
21819264,994186397203476481
21819264,341061634
21819264,1151658999793610752
21819264,1096831255977562112
21819264,2210030460
21819264,1092866066961838080
21819264,1172323093215236098
21819264,86447081
21819264,3223982547
21819264,767304998
21819264,2421479514
21819264,1112756096442208258
21819264,764595070737809408
21819264,1170456382753181696
21819264,1169432369817739264
21819264,509400125
21819264,1158079190136184835
21819264,1171555961913434112
21819264,1000031158728560641
21819264,1865156467
21819264,1174350643076767745
21819264,1114809447820427264
21819264,915590957323649024
21819264,1145736021646151680
21819264,1062241438933479424
21819264,1172155060161306625
21819264,1172060492661239814
21819264,1105319533345206274
21819264,303602008
21819264,1966821908
21819264,1167113111129743366
21819264,51118412
21819264,1037145942934339585
21819264,16396296
21819264,1098817379503624197
21819264,1168124104324440064
21819264,81174967
21819264,1409561846
21819264,814927481555849217
21819264,1019960544298594304
21819264,29027763
21819264,1159952163793252352
21819264,1039891436878159872
21819264,948606047660503041
21819264,1205321509
21819264,1165041537199345665
21819264,1155682895614210048
21819264,1094873624325046272
21819264,2278206386
21819264,751936143856312321
21819264,2538805479
21819264,974242332911505408
21819264,1010613597150502912
21819264,1122776481870913537
21819264,1159845777834856448
21819264,817807341928071168
21819264,790259825712259072
21819264,611107046
21819264,2914810624
21819264,1152697504036769792
21819264,334838456
21819264,1160478310616502272
21819264,1139830032044449792
21819264,1160721138634436608
21819264,876743286
21819264,1156890249404006400
21819264,463383202
21819264,1120919115210874880
21819264,1150160887099154432
21819264,46889411
21819264,1105220110128738304
21819264,1154919245982998530
21819264,2395996238
21819264,49756008
21819264,1133046781808435200
21819264,1134644481502789632
21819264,1156215109821325312
21819264,423784149
21819264,795793977073135616
21819264,2683897377
21819264,1078342594361548801
21819264,1115563049216143360
21819264,2509534508
21819264,1146582499331432448
21819264,1032897538108678144
21819264,918670793218801666
21819264,902806386878414848
21819264,1105316513894940672
21819264,1120314616322633728
21819264,17138858
21819264,278427042
21819264,1147861035170197508
21819264,1094197362535419904
21819264,11776352
21819264,57378468
21819264,2265818060
21819264,755604405072846848
21819264,522979965
21819264,20251554
21819264,1143474944422096896
21819264,966870114225311746
21819264,1061981736157040640
21819264,1139773676063264769
21819264,867109709995802627
21819264,763449
21819264,82712953
21819264,1126633734726397953
21819264,1389552890
21819264,1116510455693021185
21819264,937204615124103168
21819264,3410518295
21819264,397329270
21819264,1138248655326986241
21819264,1138173612123414530
21819264,1027914627680821248
21819264,969303821397708802
21819264,57723017
21819264,203440409
21819264,4876343674
21819264,3144907102
21819264,4080927977
21819264,1136330728084557824
21819264,1082555513479548928
21819264,331492371
21819264,771487192690651137
21819264,1134438181825318912
21819264,993234525214797825
21819264,38803452
21819264,2539158107
21819264,1078844636125310976
21819264,1037844533818650624
21819264,29538181
21819264,532534619
21819264,1088015833362718720
21819264,14831895
21819264,705406334007648258
21819264,892067289432027136
21819264,991006770851123200
21819264,2421558324
21819264,1130008384638296065
21819264,1117981354619097088
21819264,370001615
21819264,1091427570141315073
21819264,70555096
21819264,865271683
21819264,1105496091187970050
21819264,3331841385
21819264,962221048769818624
21819264,1332932521
21819264,2658760976
21819264,125993712
21819264,395771513
21819264,931504790886146060
21819264,393451184
21819264,311847704
21819264,1109831335705825280
21819264,2411872842
