Tweet_ID,User_ID,User_Follower_Counts,Topic,Targets,Target's Polarity Score,Stance
618871988099026944,47096351,1547,Donald Trump,semst,0.22476884722709656,NONE
619203785123098624,2174118859,1143,Donald Trump,iaaronmitch,-0.29049091041088104,AGAINST
619203785123098624,2174118859,1143,Donald Trump,thanks,0.41396673023700714,AGAINST
619203785123098624,2174118859,1143,Donald Trump,semst,0.22476884722709656,AGAINST
619308383590612992,597865491,599,Donald Trump,clinton,-0.2688477262854576,AGAINST
619308383590612992,597865491,599,Donald Trump,semst,0.22476884722709656,AGAINST
619414345647157248,61567598,4084,Donald Trump,semst,0.22476884722709656,AGAINST
614113753383235584,289666976,3337,Donald Trump,calebhowe,-0.47022106498479843,NONE
614113753383235584,289666976,3337,Donald Trump,time,0.21343547105789185,NONE
614113753383235584,289666976,3337,Donald Trump,gallery,0.21327835321426392,NONE
614113753383235584,289666976,3337,Donald Trump,arms,0.2134438157081604,NONE
614113753383235584,289666976,3337,Donald Trump,semst,0.22476884722709656,NONE
614122429850320896,3045188288,13,Donald Trump,stupid,-0.5029053464531898,AGAINST
614125122862084096,747289232,1783,Donald Trump,party,0.2291819453239441,NONE
614125122862084096,747289232,1783,Donald Trump,semst,0.22476884722709656,NONE
614131743482904576,2499345348,257,Donald Trump,semst,0.22476884722709656,FAVOR
614132191816232960,718904023,5034,Donald Trump,nothing,-0.5538027510046959,NONE
614132191816232960,718904023,5034,Donald Trump,obamacare,-0.5574215650558472,NONE
614132191816232960,718904023,5034,Donald Trump,eure,-0.5573542192578316,NONE
614132191816232960,718904023,5034,Donald Trump,terrorism,-0.5538038983941078,NONE
614132191816232960,718904023,5034,Donald Trump,supremecourt,-0.5573563352227211,NONE
614132191816232960,718904023,5034,Donald Trump,semst,0.22476884722709656,NONE
614149851211780098,274136152,34603,Donald Trump,semst,0.22476884722709656,FAVOR
614179516190044161,1777557487,417,Donald Trump,semst,0.22476884722709656,NONE
614200126827933696,1574070996,250,Donald Trump,obama,-0.32501448690891266,FAVOR
614200126827933696,1574070996,250,Donald Trump,house,-0.3248948007822037,FAVOR
614214700562296832,1447960080,448,Donald Trump,idiot,-0.7704256027936935,AGAINST
614214700562296832,1447960080,448,Donald Trump,semst,0.22476884722709656,AGAINST
614221138189778944,44235624,722,Donald Trump,spray,0.38710951805114746,AGAINST
614221138189778944,44235624,722,Donald Trump,holder,0.3870259076356888,AGAINST
614221138189778944,44235624,722,Donald Trump,states,0.3870164602994919,AGAINST
614221138189778944,44235624,722,Donald Trump,semst,0.22476884722709656,AGAINST
614225736124121088,27944341,3401,Donald Trump,liberals,-0.3348790407180786,NONE
