User_ID,1st_Neighbour
15335491,3310030278
15335491,541658416
15335491,484796656
15335491,1381872960
15335491,1141539424607625216
15335491,1144160678158094337
15335491,270430076
15335491,1074085153759145984
15335491,3703413491
15335491,167760471
15335491,620381863
15335491,996159170062647297
15335491,2788959950
15335491,3816200598
15335491,46374911
15335491,302095300
15335491,200391560
15335491,1918981
15335491,934950503359877121
15335491,704142426919804928
15335491,79594872
15335491,792392917230813188
15335491,28801323
15335491,850269730187366406
15335491,868300905384431617
15335491,14855279
15335491,885270572070031361
15335491,760817505501872128
15335491,14687806
15335491,2908846763
15335491,1138460748
15335491,190906140
15335491,17452827
15335491,325521466
15335491,635134855
15335491,366237825
15335491,722448070550646784
15335491,290059680
15335491,785989726612316160
15335491,3021966144
15335491,830725371473432578
15335491,105588068
15335491,543334725
15335491,116909103
15335491,21278831
15335491,66814301
15335491,820818264469241857
15335491,817880280996442119
15335491,813558925039570945
15335491,801243008175898624
15335491,805407462560067584
15335491,1848245448
15335491,801961748366561280
15335491,2474392728
15335491,48734344
15335491,767844079472214016
15335491,2490068635
15335491,15950991
15335491,2175344070
15335491,779046045963739136
15335491,704715699701346304
15335491,2975534888
15335491,4098838797
15335491,331721645
15335491,769893882943315970
15335491,745633486258601985
15335491,4696424382
15335491,3374392409
15335491,4303893372
15335491,765921491103940608
15335491,3188036308
15335491,309874805
15335491,4548332854
15335491,763775684938379265
15335491,1216979486
15335491,2651517961
15335491,831765678
15335491,3214584491
15335491,4007358554
15335491,26589876
15335491,3309371442
15335491,754979561553661952
15335491,718078424036818944
15335491,4473348613
15335491,728471864662589440
15335491,1703620081
15335491,2206131
15335491,740825228566265856
15335491,3379928273
15335491,731135492415205376
15335491,733138586669830145
15335491,2908631317
15335491,703326642480025600
15335491,16004814
15335491,731683716636905472
15335491,866504532
15335491,2323106580
15335491,2836980839
15335491,723280001383026689
15335491,3204982211
15335491,723927197484879872
15335491,299235840
15335491,2277519631
15335491,2208580462
15335491,726391798013124609
15335491,708500154249117696
15335491,3029453482
15335491,725416151748993024
15335491,63803513
15335491,717981240620675072
15335491,76377133
15335491,3148497372
15335491,104910739
15335491,708400301338980352
15335491,4619083999
15335491,705737808099598337
15335491,240274902
15335491,709382435448954880
15335491,3906293612
15335491,4876889632
15335491,3317890987
15335491,4396631969
15335491,202965003
15335491,3236653884
15335491,433137670
15335491,3418000828
15335491,36320087
15335491,2571424980
15335491,4556634858
15335491,583903782
15335491,568437023
15335491,26260472
15335491,4911746100
15335491,3709375395
15335491,4861957501
15335491,162554765
15335491,355604578
15335491,2964584867
15335491,3292106054
15335491,19892030
15335491,3325279508
15335491,2657649414
15335491,3035754198
15335491,820591831
15335491,182421263
15335491,315002750
15335491,54424651
15335491,80881099
15335491,187986575
15335491,3272121158
15335491,1860794666
15335491,15222507
15335491,16350057
15335491,210269467
15335491,459601671
15335491,4406174187
15335491,230927249
15335491,13179922
15335491,4158341299
15335491,4735916540
15335491,1546208882
15335491,909033973
15335491,106244912
15335491,23448500
15335491,21833728
15335491,2897717827
15335491,3515490328
15335491,3315535779
15335491,3918443834
15335491,2820383982
15335491,274142190
15335491,260099665
15335491,1375427552
15335491,184517281
15335491,1632220008
15335491,2678056844
15335491,1684248258
15335491,1152368821
15335491,455990511
15335491,2435919056
15335491,16703144
15335491,15381346
15335491,83185208
15335491,400524509
15335491,35342568
15335491,80424578
15335491,1236837823
15335491,551362361
15335491,246793375
15335491,3220937827
15335491,4639422320
15335491,3233029089
15335491,2512494217
15335491,360071927
15335491,54933766
15335491,555061019
15335491,3331348633
15335491,3710455289
15335491,3272615851
15335491,898584198
15335491,36005781
15335491,188191969
15335491,4456278074
15335491,38070336
15335491,3836112274
15335491,22843239
15335491,3407335228
15335491,3103717477
15335491,2996010039
15335491,48549259
15335491,3119753313
15335491,14134823
15335491,120186213
15335491,4399633707
15335491,27268080
15335491,1047319182
15335491,1421031992
15335491,3317288112
15335491,602175203
15335491,2241631370
15335491,985291993
15335491,2875856634
15335491,3270186265
15335491,68436177
15335491,29701699
15335491,4107803715
15335491,106825527
15335491,2857384271
15335491,4412896274
15335491,2258254334
15335491,821919764
15335491,247062249
15335491,722005716
15335491,4129214773
15335491,2834102508
15335491,566579103
15335491,3131117937
15335491,29731526
15335491,2716186350
15335491,17986973
15335491,629558842
15335491,3802493235
15335491,183614951
15335491,18221083
15335491,3832710194
15335491,4069752385
15335491,3401199100
15335491,4038619513
15335491,30317113
15335491,210684204
15335491,2862966903
15335491,3027169072
15335491,631379917
15335491,161377022
15335491,571836696
15335491,3022097823
15335491,361818540
15335491,634653356
15335491,2870989505
15335491,2727284272
15335491,3300899013
15335491,4208774652
15335491,550423777
15335491,4242978079
15335491,582297781
15335491,3501558683
15335491,3948635115
15335491,54946693
15335491,26939453
15335491,3259563218
15335491,1089643765
15335491,1115884914
15335491,4076712206
15335491,3922012690
15335491,26688109
15335491,3832663453
15335491,2214790735
15335491,4116189734
15335491,186941423
15335491,1561104493
15335491,2836320472
15335491,339433934
15335491,95610132
15335491,2832060565
15335491,3319557733
15335491,253349570
15335491,106817676
15335491,2724745646
15335491,3646008742
15335491,2995259119
15335491,263918540
15335491,310298028
15335491,1868151774
15335491,14432326
15335491,2797980684
15335491,4041399192
15335491,80322796
15335491,2829428812
15335491,317871841
15335491,81998705
15335491,36629392
15335491,27381766
15335491,323190222
15335491,2172573343
15335491,268537888
15335491,279323768
15335491,3283604216
15335491,1489703012
15335491,1720636778
15335491,612931307
15335491,3320232107
15335491,3307353729
15335491,3319968377
15335491,3307440628
15335491,102130798
15335491,14300626
15335491,3942717193
15335491,3333256966
15335491,2237170628
15335491,6624972
15335491,223114623
15335491,3939111134
15335491,302761966
15335491,599762946
15335491,515741500
15335491,25503051
15335491,294784306
15335491,237794077
15335491,15420910
15335491,588003493
15335491,3479637018
15335491,3445652837
15335491,251027506
